No,AQI
37315,48.82
37316,60.42133333
37317,32.62
37318,30.63
37319,20.56
37320,24.28
37321,17.9
37322,18.79
37323,12
37324,28.29
37325,16.08
37326,13.46
37327,11.8
37328,15.8
37329,19.09
37330,28.39
37331,32.82
37332,52.99
37333,40.21
37334,47.46
37335,38.366
37336,36.458
37337,28.38
37338,42.56
37339,32.06
37340,40.26
37341,27.55
37342,24.24
37343,28.34
37344,28.16
37345,17.43
37346,17.47
37347,18.96
37348,15.88
37349,13.99
37350,15.79
37351,16.1
37352,16.28
37353,11.49
37354,32.49
37355,35.69
37356,28.85333333
37357,38.505
37358,42.29
37359,39.74
37360,45.04
37361,68.95409524
37362,78.63
37363,54.1275
37364,61.37
37365,55.05333333
37366,34
37367,58.08
37368,66.46785714
37369,46.43
37370,40.25
37371,50.47
37372,44.25533333
37373,42.22
37374,66.945
37375,72.87
37376,69.45
37377,37.32
37378,42.99
37379,48.95
37380,64.09
37381,56.33
37382,62.91
37383,71.85
37384,76.20683333
37385,89.64666667
37386,61.86666667
37387,80.23
37388,93.65
37389,99.07
37390,98.005
37391,84.56
37392,64.05
37393,54.23
37394,69.53
37395,72.09
37396,86.12
37397,85.02
37398,81.05
37399,73.46
37400,71.71
37401,53.92
37402,57.36
37403,46.6
37404,56.1
37405,67.36
37406,72.14
37407,63.68
37408,71.79
37409,62.09
37410,70.83
37411,66.75
37412,83.1
37413,87.8
37414,90.80466667
37415,107.465
37416,100.425
37417,102.0016667
37418,97.9
37419,114.6
37420,102.885
37421,118.61
37422,118.59
37423,114.92
37424,116.72
37425,128.6
37426,135.51
37427,154.34
37428,151.72
37429,165.32
37430,84.31
37431,59.02428571
37432,48.1
37433,40.49
37434,46.61
37435,46.475
37436,53.80928571
37437,62.8
37438,79.178
37439,78.97666667
37440,61.78628571
37441,73.47991667
37442,125.0138571
37443,67.74083333
37444,78.8482381
37445,86.31964286
37446,75.1795
37447,79.58
37448,87.55
37449,126.9508333
37450,103.17
37451,91.32
37452,117.31
37453,128.66
37454,129.5555
37455,80.69067857
37456,127.4282857
37457,155.74
37458,171.31
37459,191.65
37460,152.7803333
37461,207.6366667
37462,216.627119
37463,222.6579762
37464,213.1133333
37465,247.875
37466,260.36
37467,228.96
37468,216.7616667
37469,205.58
37470,184.08
37471,147.04
37472,138.86
37473,153.37
37474,149.78
37475,134.16
37476,136.31
37477,128.1251905
37478,186.1360714
37479,200.4130952
37480,192.7297024
37481,239.4010714
37482,251.1
37483,271.46
37484,232.05
37485,219.78
37486,192.535
37487,182.66
37488,172.3525
37489,145.12
37490,153.9
37491,136.2966667
37492,125.38
37493,124.26
37494,134.28
37495,132.89
37496,143.746
37497,164.22
37498,167.1433333
37499,137.71
37500,172.58
37501,132.07
37502,142.17
37503,130.2071667
37504,138.005
37505,133.4740025
37506,163.35
37507,166.658
37508,152.26
37509,139.9633333
37510,148.5007143
37511,151.0516667
37512,119.8933333
37513,146.6328333
37514,133.1388571
37515,113.83
37516,106.35
37517,92.29
37518,89.97
37519,92.71
37520,85.11
37521,77.47
37522,82.63
37523,78.83
37524,104.96
37525,113.8
37526,139.9866667
37527,166.9
37528,177.82
37529,196.19
37530,175.9
37531,188.56
37532,163.25
37533,187.9
37534,189.72
37535,207.3175
37536,199.13
37537,207.59
37538,202.08
37539,194.93
37540,165.39
37541,156.17
37542,149.07
37543,149.85
37544,145.64
37545,145.8
37546,145.22
37547,149.15
37548,172.3
37549,186.58
37550,175.8
37551,165.53
37552,142.19
37553,156.3
37554,136.84
37555,114.5165714
37556,92.58864286
37557,141.0144286
37558,104.54
37559,117.93
37560,116.59
37561,96.38
37562,115.39
37563,104.92
37564,130.72
37565,147.15
37566,147.91
37567,179
37568,182.61
37569,181.26
37570,178.83
37571,182.11
37572,225.7
37573,196.03
37574,245.01
37575,200.47
37576,166.7466667
37577,148.4133333
37578,169.1693571
37579,143.5841667
37580,134.1260238
37581,151.0375
37582,145.22
37583,105.299
37584,136.73
37585,130.71
37586,99.76
37587,56.81
37588,25.87
37589,17.64
37590,21.16207143
37591,13.53
37592,14.169
37593,12.67
37594,36.56
37595,28.57
37596,42.91
37597,53.00166667
37598,72.18
37599,52.71333333
37600,71.1275
37601,72.75
37602,80.44857143
37603,57.93333333
37604,24.24
37605,24.02
37606,28.73
37607,27.49
37608,20.47
37609,19.94
37610,22.34833333
37611,29.73
37612,27.32
37613,15.56
37614,10.4
37615,20.61333333
37616,38.25
37617,47.925
37618,30.64333333
37619,38.91
37620,49.57
37621,40.32
37622,55.13
37623,52.42
37624,56.165
37625,48.46
37626,61.44
37627,67.645
37628,57.545
37629,48.31
37630,41.13
37631,39.1
37632,30.69
37633,27.02
37634,25.92
37635,24.74
37636,16.51
37637,20.9
37638,22.5
37639,41.39
37640,27.66
37641,30.37
37642,36.5
37643,36.59
37644,40.29
37645,45.69
37646,45.39
37647,54.45
37648,66.32
37649,89.29
37650,65.94333333
37651,59.26875
37652,66.37
37653,58.665
37654,55.02
37655,48.8
37656,33.19
37657,18.68
37658,13.48
37659,29.80166667
37660,14.254
37661,14.44
37662,12.19
37663,18.09
37664,14.52
37665,31.7075
37666,16.35
37667,31.98
37668,54.27
37669,43.43
37670,56.87
37671,69.31
37672,42.5
37673,37.28
37674,40.24
37675,23.03
37676,43.45
37677,25.92
37678,17.56
37679,17.78
37680,13.49
37681,11.9
37682,10.04
37683,8.19
37684,9.07
37685,29.05
37686,28.05
37687,38.15
37688,28.54333333
37689,20.19
37690,37.96
37691,71.651
37692,42.94666667
37693,45.42
37694,26.8
37695,36.36
37696,27.93
37697,38.79
37698,24.16
37699,20.05
37700,17.22
37701,16.21
37702,19.38
37703,12.88
37704,19.33
37705,18.7
37706,19.13
37707,15.5
37708,23.31
37709,29.28
37710,35.26666667
37711,37.78
37712,51.005
37713,81.38
37714,58.683
37715,54.68
37716,90.32766667
37717,68.785
37718,47.49
37719,44.5
37720,29.18
37721,34.83
37722,33.9
37723,27.72
37724,28.87
37725,22.04
37726,25.565
37727,29.525
37728,25.26
37729,37.59
37730,55.11
37731,59.37
37732,45.12
37733,67.17
37734,71.17
37735,69.90133333
37736,29.56
37737,29.4
37738,24.51
37739,49.105
37740,62.12
37741,49.73
37742,43.51
37743,60.61
37744,68.73
37745,69.646
37746,49.34
37747,55.29
37748,52.67
37749,59.99966667
37750,77.41
37751,62.07
37752,59.412
37753,54.81
37754,54.77
37755,62.26
37756,59.19
37757,66.15
37758,60.63
37759,70.84
37760,74.62
37761,81.35
37762,91.4
37763,100.3133333
37764,99.63
37765,118.3058333
37766,78.8482381
37767,81.07588095
37768,82.6887381
37769,73.4177909
37770,113.6366667
37771,116.66
37772,119.92
37773,107.2291667
37774,144.49
37775,127.5116667
37776,151.6393333
37777,118.3766667
37778,125.5
37779,136.61
37780,123.69
37781,104.45
37782,86.32
37783,72.91
37784,73.35
37785,130.044119
37786,138.9574286
37787,92.46133333
37788,104.16
37789,118.1449286
37790,108.9375
37791,118.1449286
37792,157.9425
37793,144.4566667
37794,150.17
37795,147.5425
37796,120.2163333
37797,131.5256667
37798,128.9075
37799,118.12
37800,110.79
37801,128.44
37802,139.11
37803,138.71
37804,153.154
37805,141.625
37806,138.9466667
37807,135.05
37808,170.15
37809,185.07
37810,186.2883333
37811,278.44
37812,152.7086349
37813,142.17
37814,160.35
37815,121.6175
37816,124.4589762
37817,138.005
37818,121.8516667
37819,115.68
37820,113.25
37821,99.25
37822,115.31
37823,133.1070476
37824,119.8
37825,134.45
37826,105.98
37827,101.24
37828,82.65
37829,94.8
37830,105.86
37831,107.64
37832,102.7633333
37833,86.45833333
37834,77.19416667
37835,93.72
37836,89.24733333
37837,107.2583333
37838,96.25
37839,107.234
37840,98.28
37841,108.77
37842,105.66
37843,108.24
37844,95.58
37845,72.31
37846,66.41
37847,74.21
37848,78.68
37849,72.02
37850,65.98
37851,50.31
37852,55
37853,75.82
37854,73.65
37855,83.32
37856,93.81
37857,84.7
37858,76.69
37859,57.88
37860,83.495
37861,76.46833333
37862,81.52333333
37863,98.41683333
37864,103.4926667
37865,111.7911667
37866,84.36
37867,68.84
37868,66.1
37869,76.89
37870,93.38
37871,83.14
37872,84.6
37873,89.04
37874,105.3
37875,94.58
37876,74.75
37877,74.47
37878,72.28
37879,63.13
37880,58.59
37881,56.16
37882,62.66
37883,63.47
37884,67.83
37885,69.86
37886,62.45
37887,60.95
37888,71.93
37889,57.79
37890,45.24
37891,30.65
37892,23.59
37893,16.35
37894,18.92
37895,30.455
37896,21.6575
37897,15.42
37898,16.16
37899,21.33
37900,22.37
37901,23.22
37902,31.73
37903,20.801
37904,14.96
37905,17.554
37906,19.385
37907,14.015
37908,19.5925
37909,26.18
37910,25.57
37911,28.36666667
37912,37.62
37913,14.79083333
37914,22.13
37915,21.72
37916,21.66
37917,30.11
37918,34.185
37919,24.0575
37920,22.11
37921,21.16
37922,14.12
37923,16.58
37924,27.03
37925,24.521
37926,20.8675
37927,22.0125
37928,23.8
37929,20.3
37930,20.64
37931,19.46
37932,21.27
37933,53.7825
37934,38.78894444
37935,33.847
37936,41.66
37937,56.78978571
37938,28.99
37939,25.22
37940,14.015
37941,18.036
37942,36.56
37943,38.29
37944,16.68
37945,19.24
37946,22.92
37947,20.73
37948,78.39
37949,77.77
37950,52.76
37951,62.41909055
37952,95.246
37953,86.31964286
37954,72.79466667
37955,66.182
37956,67.409
37957,73.23166667
37958,80.25
37959,71.1275
37960,102.1191032
37961,104.71
37962,120.2163333
37963,89.04933333
37964,106.698
37965,88.98
37966,70.65
37967,73.32833333
37968,70.829
37969,57.26933333
37970,77.30333333
37971,72.09
37972,72.67
37973,46.72
37974,62.37
37975,78.5125
37976,111.3136825
37977,125.93
37978,121.1016667
37979,122.0896667
37980,117.47
37981,145.1013333
37982,129.8878333
37983,73.18428571
37984,82.27
37985,84.73
37986,44.7
37987,41.15
37988,37.76
37989,44.83
37990,51.45666667
37991,49.56
37992,57.18
37993,44.48
37994,42.62
37995,49.91
37996,60.09
37997,63.16
37998,66.7
37999,71.83
38000,71.87
38001,68.35
38002,82.37
38003,123.3209762
38004,120.0306667
38005,105.749
38006,116.1066667
38007,118.4766667
38008,123.14
38009,127.86
38010,107.9316667
38011,113.33
38012,102.02
38013,104.55
38014,80.95
38015,74.43
38016,69.18
38017,72.63
38018,74.77
38019,77.16
38020,73.8
38021,64.5
38022,66.13
38023,64.54
38024,75.38
38025,71.23
38026,76.22
38027,77.18
38028,86.28
38029,98.54
38030,100.68
38031,103.0053333
38032,77.353
38033,109.1133333
38034,110.175
38035,97.14
38036,103.82
38037,108.96
38038,99.48
38039,89.44
38040,83.67
38041,93.01
38042,84.76
38043,96.6
38044,97.98
38045,102.33
38046,104.1
38047,86.63
38048,90.04
38049,107.7
38050,101.4
38051,115.33
38052,122.26
38053,126.7
38054,137.57
38055,138.27
38056,143.34
38057,135.66
38058,111.775
38059,98.62
38060,109.94
38061,108.9
38062,90.92
38063,66.04
38064,81.98
38065,72.97
38066,86.01
38067,85.19
38068,89.23
38069,105.82
38070,88.24
38071,83.63
38072,94
38073,95.13
38074,93.89
38075,103.39
38076,109.92
38077,122.51
38078,139.7
38079,151.16
38080,165.33
38081,151.26
38082,131.57
38083,120.61
38084,101.44
38085,106.33
38086,97.37
38087,89.74
38088,84.99
38089,91
38090,88.56
38091,88.84
38092,92.43
38093,84.14
38094,92.05
38095,97.31
38096,107.74
38097,85.03
38098,78.47
38099,46.34
38100,55.67
38101,77.45941667
38102,98.56764286
38103,108.07
38104,131.83
38105,136.7669286
38106,175.6430476
38107,194.7036667
38108,139.4266667
38109,144.15
38110,123.42
38111,135.02
38112,112.28
38113,119.63
38114,112.34
38115,141.68
38116,149.12
38117,161.54
38118,175.22
38119,176
38120,164.4685556
38121,177.09
38122,168.54
38123,184.33
38124,185.06
38125,168.5303333
38126,157.37
38127,184.982
38128,185.04
38129,228.478
38130,180.5633333
38131,190.1173333
38132,165.11
38133,143.42
38134,134.54
38135,131.07
38136,135.31
38137,131.92
38138,127.81
38139,124.45
38140,113.26
38141,123.4
38142,147.0316667
38143,172.07
38144,193.38
38145,180.75
38146,155.85
38147,140.94
38148,87.88315873
38149,115.0881667
38150,116.534381
38151,138.6766667
38152,144.043
38153,168.2304762
38154,146.6328333
38155,142.1383333
38156,112.73
38157,103.32
38158,116.54
38159,79.86
38160,94.37
38161,92.66
38162,93.49
38163,115.068
38164,123.71
38165,118.43
38166,129.4595
38167,113.0725
38168,116.562
38169,103.295
38170,78.46
38171,82.46
38172,100.4
38173,122.26
38174,83.30261905
38175,80.78616667
38176,84.28
38177,70.74640476
38178,98.8825
38179,123.684
38180,133.99
38181,110.18
38182,114.96
38183,117.2
38184,103.93
38185,103.59
38186,106.1
38187,92.37
38188,98.99
38189,107.8
38190,111.8
38191,109.9658333
38192,132.5662143
38193,125.9513333
38194,137.17
38195,184.612
38196,151.4105
38197,184.612
38198,169.473
38199,158.72
38200,132.5662143
38201,131.91
38202,103.01
38203,90.99
38204,84.1
38205,87.39
38206,88.06
38207,89.16
38208,81.65
38209,91.33
38210,72.64
38211,76.74333333
38212,65.26
38213,81.56
38214,91.46333333
38215,85.75
38216,55.30566667
38217,92.916
38218,102.2662619
38219,110.24
38220,102.3983333
38221,98.58233333
38222,106.428
38223,103.433631
38224,99.09666667
38225,70.34
38226,44.92
38227,19.76
38228,14.09
38229,9.82
38230,10.89
38231,30.5
38232,15.98
38233,37.85
38234,28.49
38235,22.86
38236,35.6112381
38237,25.12883333
38238,27.25333333
38239,36.32
38240,24.57
38241,19.17
38242,52.598
38243,67.97835714
38244,32.10371429
38245,58.902
38246,24.835
38247,22.985
38248,27.38
38249,26.97
38250,31.59
38251,52.55083333
38252,35.59
38253,36.61
38254,50.94
38255,31.72
38256,55.87
38257,49.59
38258,70.2
38259,59.925
38260,55.66
38261,44.91
38262,48.44
38263,60.87
38264,108.1166548
38265,72.36
38266,67.765
38267,81.56
38268,85.66
38269,82.002
38270,60.69
38271,69.08
38272,69.95
38273,63.73
38274,45.65
38275,28.29
38276,16.6
38277,10.27
38278,10.51
38279,6.65
38280,9.95
38281,9.49
38282,23.45
38283,14.76
38284,32.865
38285,47.41
38286,46.59
38287,66.48
38288,85.64
38289,124.4215714
38290,127.3235714
38291,99.50216667
38292,97.296
38293,113.8295714
38294,91.06
38295,83.53
38296,55.64
38297,38.32
38298,51.8
38299,50.64
38300,49.68
38301,39.07
38302,51.83333333
38303,61.17333333
38304,50.02
38305,53.54
38306,60.36
38307,59.97
38308,53.63
38309,66.42
38310,64.81
38311,54.37
38312,47.42
38313,55.92
38314,76.55566667
38315,41
38316,85.79978571
38317,56.80433333
38318,64.32333333
38319,72.99533333
38320,80.0502381
38321,88.95166667
38322,88.16333333
38323,82.2675
38324,88.27533333
38325,78.63
38326,66.93
38327,44.76
38328,47.76
38329,54.87
38330,66.59
38331,75.11
38332,84.81
38333,63.63
38334,59.42
38335,66.05
38336,65.50333333
38337,81.975
38338,75.66
38339,88.95
38340,108.43
38341,173.662
38342,127.665
38343,132.2214206
38344,150.8725
38345,163.58
38346,118.19
38347,82.094
38348,78.02
38349,78.31
38350,81.32
38351,64.825
38352,62.93
38353,58.1
38354,58.5
38355,48.99
38356,48.94
38357,51.58
38358,67.09
38359,45.24
38360,38.40666667
38361,48.843
38362,54.75916667
38363,44.16266667
38364,41.76666667
38365,59.5
38366,97.148
38367,62.66
38368,49.51183333
38369,81.01404762
38370,44.1
38371,66.92811905
38372,51.83333333
38373,45.03
38374,57.57
38375,34.96
38376,29.41
38377,28.574
38378,41.62
38379,32.03
38380,81.82
38381,71.27
38382,71.45
38383,66.56
38384,76.26777778
38385,93.37
38386,62.27
38387,57.2
38388,48.97
38389,33.61
38390,21.96
38391,19.02
38392,16.85
38393,16.18
38394,21.75
38395,14.32
38396,19.43
38397,9.44
38398,9.12
38399,14.67
38400,10.94
38401,11.73
38402,29.87
38403,18.525
38404,30.17
38405,40.635
38406,20.7
38407,45.908
38408,73.41439683
38409,63.50166667
38410,64.439
38411,36.99966667
38412,40.66
38413,45.61
38414,38.81
38415,31.39
38416,26.55
38417,24.09
38418,18.38
38419,14.27
38420,23.28
38421,29.06
38422,37.22
38423,39.46583333
38424,35.39
38425,45.05
38426,33.03
38427,39.27
38428,52.90190476
38429,65.0975
38430,74.07
38431,24.521
38432,20.02
38433,51.93
38434,33.03
38435,54.00833333
38436,33.655
38437,40.95
38438,43.9
38439,47.97
38440,40.79
38441,54.37
38442,74.07
38443,58.875
38444,46.3
38445,45.81
38446,30.49
38447,31.3
38448,34.73333333
38449,24.99
38450,59.0007619
38451,25.99
38452,62.44
38453,63.33333333
38454,97.11602381
38455,59.63564286
38456,57.88
38457,48.447
38458,105.15625
38459,45.91233333
38460,53.93666667
38461,37.095
38462,73.3325
38463,63.86
38464,65.89
38465,46.01
38466,35.92
38467,56.3175
38468,59.23
38469,51.80833333
38470,61.705
38471,66.64
38472,54.75
38473,41.705
38474,41.205
38475,41.75
38476,47.27
38477,58.95
38478,36.95
38479,68.463
38480,40.16258333
38481,55.63
38482,88.471
38483,70.44
38484,44.57
38485,44.2255
38486,49.74
38487,70.2542381
38488,127.3465476
38489,118.336
38490,93.39
38491,60.14
38492,49.24
38493,39.36
38494,25.36
38495,20.42
38496,24.48
38497,40.08
38498,59.3
38499,49.27
38500,83.38701587
38501,88.06166667
38502,99.582
38503,58.43666667
38504,50.48
38505,56.17
38506,100.6775
38507,152.67375
38508,88.01638095
38509,78.88
38510,55.03821429
38511,56.214
38512,67.9735
38513,37.73833333
38514,52.3
38515,59.64
38516,59.12
38517,58.82333333
38518,58.48
38519,49.19
38520,44.25533333
38521,54.4
38522,69.47
38523,60.71
38524,63.78
38525,70.9125
38526,89.80916667
38527,108.92
38528,98.8
38529,161.03
38530,161.23
38531,94.81
38532,64.86
38533,55.94
38534,56.245
38535,44.626
38536,63.37291667
38537,51.1
38538,49.06
38539,58.255
38540,62.8
38541,44.69
38542,50.745
38543,42.24
38544,49.88
38545,49.13
38546,51.7
38547,47.6
38548,45.38
38549,53.1
38550,76.77166667
38551,87.755
38552,89.34
38553,130.26
38554,106.8257143
38555,88.33333333
38556,219.835
38557,79.47
38558,52.29333333
38559,40.314
38560,43.74
38561,50.24
38562,60.73
38563,50.18
38564,59.52
38565,70.44
38566,78.99
38567,76.06
38568,87.68
38569,66.05
38570,68.35
38571,68.81
38572,68.84
38573,64.33
38574,67
38575,82.27
38576,69.98
38577,96.28042857
38578,100.15
38579,92.76
38580,148.8236349
38581,101.4775
38582,88.33333333
38583,101.55
38584,116.75
38585,83.13
38586,87.02
38587,83.24
38588,78.32
38589,76.4
38590,76.2
38591,56.78
38592,50.27
38593,63.66
38594,75.34
38595,80.95
38596,84.66
38597,76.48
38598,73.96
38599,75
38600,76.28
38601,80.14333333
38602,87.87
38603,103.99
38604,109.67
38605,109.31
38606,83.81642857
38607,108.8991667
38608,116.86
38609,107.995
38610,97.6
38611,80.47
38612,68.34
38613,71.06
38614,79.86
38615,97.96
38616,127.6425
38617,125.7566667
38618,114.03
38619,131.5896667
38620,130.8925
38621,128.3335714
38622,144.01
38623,169.4466667
38624,154.02
38625,143.6233333
38626,119.19
38627,122.26
38628,117.03
38629,117.12
38630,119.52
38631,107.47
38632,116.01
38633,116.77
38634,121.27
38635,73.54
38636,49.05
38637,43.72
38638,29.6
38639,38.52
38640,37.07
38641,72.8105
38642,52.40902381
38643,77.20166667
38644,80.56166667
38645,54.33
38646,37.73833333
38647,40.8145
38648,59.115
38649,79.505
38650,69.21
38651,60.9
38652,73.4
38653,68.765
38654,81.278
38655,88.33966667
38656,91.71333333
38657,106.585
38658,106.188
38659,116.1143333
38660,124.4589762
38661,116.1143333
38662,116.9393333
38663,128.66
38664,151.08
38665,118.7681667
38666,128.5482778
38667,109.6281667
38668,119.36
38669,84.44663492
38670,125.8510476
38671,144.82
38672,134.51
38673,125.36
38674,124.96
38675,96.85666667
38676,70.82
38677,89.28
38678,102.44
38679,96.06
38680,93.17
38681,130.48
38682,128.88
38683,155.6717857
38684,153.9
38685,45.11
38686,40.92
38687,40.29166667
38688,49.31
38689,42.5
38690,51.01401587
38691,59.03666667
38692,53.24
38693,50.40166667
38694,31.7595
38695,11.2925
38696,17.64
38697,10.59
38698,20.13
38699,26.65
38700,32.15
38701,14.35
38702,16.65
38703,20.9
38704,31.59
38705,41.33333333
38706,40.92
38707,68.79
38708,58.89
38709,63.37291667
38710,55.67666667
38711,37.2
38712,76.602
38713,47.296
38714,51.43
38715,39.09
38716,29.91
38717,23.16
38718,47.93
38719,24.33
38720,14.39
38721,13.49
38722,8.68
38723,13.42
38724,9.52
38725,13.29
38726,22.33
38727,25.52
38728,24.15
38729,37.86
38730,36.63
38731,32.09
38732,41.69
38733,37.03666667
38734,33.56
38735,67.78
38736,59.7525
38737,54.87
38738,46.605
38739,61
38740,64.48
38741,53.25
38742,48.48
38743,26.52
38744,24.47
38745,25.61
38746,22.05
38747,15.74
38748,11.16
38749,12.79
38750,16.23
38751,18.16
38752,17.98
38753,37.54
38754,36.87
38755,41.76
38756,36.35
38757,43.1525
38758,85.07
38759,84.68333333
38760,67.78
38761,80.965
38762,103.34
38763,66.94
38764,42.59
38765,49.9
38766,34.4
38767,28.345
38768,55.26
38769,33.08
38770,45.55
38771,44.15
38772,46.36
38773,61.2
38774,65.33
38775,64.5
38776,75.84
38777,66.73
38778,95.06
38779,89.81
38780,113.82
38781,90.5
38782,96.96
38783,91.08
38784,99.61
38785,107.5191667
38786,104.62
38787,103.264
38788,87.78
38789,88.71
38790,79.13
38791,65.08
38792,52.6197619
38793,70.21
38794,57.72
38795,79.31992857
38796,80.02
38797,84.485
38798,85.20833333
38799,85.60333333
38800,110.39
38801,104.32
38802,112.17
38803,122.5
38804,94.48
38805,72.82
38806,81.14285714
38807,76.07954762
38808,92.49
38809,85.98083333
38810,81.14285714
38811,76.07954762
38812,81.14285714
38813,91.61666667
38814,79.35533333
38815,93.53
38816,85.35
38817,69.45
38818,64.42
38819,82.07
38820,83.66
38821,81.46
38822,80
38823,97.59
38824,91.41
38825,106.9133333
38826,121.2425
38827,140.81
38828,126.0335714
38829,118.3585714
38830,114.16
38831,120.59
38832,131.58
38833,164.21
38834,136.6723333
38835,140.68
38836,141.62
38837,140.58
38838,140.22
38839,139.2
38840,163.96
38841,157.0666667
38842,188.79
38843,163.89
38844,170.125
38845,135.705
38846,166.7355119
38847,171.56
38848,138.54
38849,136.764
38850,171.048
38851,130.05
38852,136.764
38853,116.66
38854,104.46
38855,98.92257143
38856,106.8184841
38857,135.74
38858,105.2295
38859,104.99
38860,86.99
38861,95.49902381
38862,106.8184841
38863,100.1145952
38864,119.63
38865,67.99
38866,79.38
38867,231.4966667
38868,97.27
38869,91.02
38870,85.36
38871,76.985
38872,77.69
38873,97.55
38874,107.43
38875,106.31
38876,107.49
38877,106.082
38878,106.5866667
38879,95.5775
38880,98.14833333
38881,93.475
38882,105.5495833
38883,97.36583333
38884,106.082
38885,135.0475357
38886,115.8625
38887,123.8753571
38888,134.35
38889,135.97
38890,149.56
38891,127.94
38892,128.41
38893,132.05
38894,85.9
38895,169.7601905
38896,158.8683333
38897,147.49
38898,146.69
38899,77.48
38900,56.00983333
38901,48.63
38902,83.20533333
38903,52.91
38904,77
38905,55.45
38906,44.865
38907,38.175
38908,34.92
38909,41.91
38910,55.83
38911,42.83
38912,57.929
38913,48.18
38914,87.95372691
38915,49.486
38916,57.08
38917,72.1657619
38918,40.78
38919,47.57083333
38920,30.53
38921,36.639
38922,28.46666667
38923,31.32
38924,44.83904762
38925,31.99166667
38926,56.03
38927,23.52
38928,41.12
38929,48.58466667
38930,76.62
38931,41.82
38932,47.1
38933,30.82
38934,17.8
38935,25.94
38936,20.36
38937,58.58
38938,53.59
38939,31.78
38940,25.1
38941,18.24
38942,25.67
38943,25.4
38944,45.69
38945,44.65
38946,42.34
38947,43.72533333
38948,69.80833333
38949,51.59333333
38950,34.935
38951,48.64
38952,57.61
38953,83.61
38954,69.74
38955,100.255
38956,98.9945
38957,66.14
38958,80.67
38959,86.85
38960,56.51
38961,42.89
38962,35.91333333
38963,58.64
38964,30.63
38965,31.5
38966,24.6
38967,35.53
38968,49.01
38969,42.63
38970,61.84
38971,83.38701587
38972,63.43666667
38973,70.47
38974,78.46
38975,99.74
38976,73.445
38977,62.77
38978,80.89166667
38979,74.09533333
38980,84.91
38981,86.95
38982,89.91
38983,84.911
38984,102.63
38985,110.64
38986,94.6
38987,108.68
38988,92.66
38989,80.07
38990,82.52
38991,78.68
38992,86.84166667
38993,95.85
38994,150.53
38995,134.27
38996,141.91
38997,142.07
38998,123.741
38999,124.3916667
39000,131.7298333
39001,144.92
39002,124.72
39003,137.38
39004,137.84
39005,105.575381
39006,134.2123333
39007,162.4066667
39008,163.0333333
39009,113.648
39010,148.1933333
39011,148.8
39012,129.59
39013,122.06
39014,104.99
39015,98.72
39016,100.69
39017,109.28
39018,112.26
39019,113.01
39020,126.58
39021,147.84
39022,153.39
39023,153.84
39024,142.47
39025,163.81
39026,148.55
39027,137.93
39028,146.68
39029,141.3035
39030,155.2304048
39031,152.3327511
39032,174.8089286
39033,178.45
39034,154.24
39035,112.75
39036,88.75
39037,60.07
39038,104.71
39039,106.8
39040,93.52
39041,109.0433333
39042,122.8919048
39043,122.2933333
39044,136.7204048
39045,135.08
39046,112.03
39047,14.45
39048,9.89
39049,12.2
39050,47.38
39051,17.83
39052,25.47
39053,24.31
39054,13.92
39055,13.78
39056,16.05
39057,10.19
39058,8.99
39059,11.61
39060,12.92
39061,16.81
39062,13.77
39063,29.53
39064,37.61
39065,36.89
39066,39.87
39067,61.185
39068,52.39
39069,44.82
39070,61.44
39071,91.25
39072,120.6
39073,70.91
39074,84.40266667
39075,87.42
39076,74.13
39077,42.74
39078,25.96
39079,32.75
39080,70.07
39081,36.98
39082,57.1
39083,56.78
39084,63.16
39085,47.92
39086,44.15
39087,53.49
39088,65.67
39089,55.55
39090,63.065
39091,72.94
39092,84.07
39093,107.04
39094,68.37
39095,55.6
39096,57.058
39097,117.1842857
39098,86.35142857
39099,96.74666667
39100,132.246
39101,86.23183333
39102,105.3846667
39103,131.18
39104,126.1
39105,92.21666667
39106,102.17
39107,60.22
39108,50.82
39109,49.38
39110,42.09
39111,51.22
39112,59.36
39113,54.04
39114,89.85
39115,84.15
39116,104.8866667
39117,117.24
39118,113.405
39119,107.4325
39120,132.592619
39121,88.9895
39122,87.461
39123,93.31
39124,89.32
39125,111.13
39126,104.585
39127,93.79766667
39128,116.97
39129,89.5
39130,101.5266667
39131,78.98
39132,78.16
39133,79.18
39134,94.55
39135,91.313
39136,126.11
39137,114.455
39138,115.53
39139,107.151
39140,101.65
39141,102.54
39142,116.97
39143,122.3576667
39144,118.924
39145,141.0235
39146,89.435
39147,77.255
39148,68.83
39149,58.28816667
39150,54.60007143
39151,74.46666667
39152,93.07
39153,78.558
39154,79.46
39155,84.88
39156,77.96
39157,70.07
39158,46.65
39159,67.95
39160,68.84
39161,75.19
39162,71.47
39163,66.08
39164,72.03
39165,87.30783333
39166,54.60007143
39167,67.575
39168,80.91466667
39169,77.23316667
39170,82.37583333
39171,98.69
39172,80.91466667
39173,77.23316667
39174,96.93114286
39175,94.44
39176,78.94
39177,75.93
39178,77.63
39179,60.65
39180,60.8
39181,58.79
39182,78.14
39183,69.53
39184,67.55
39185,70.17
39186,78.98
39187,84.73
39188,86.23183333
39189,119.49
39190,82.46083333
39191,80.74342857
39192,93.08333333
39193,80.74342857
39194,81.61083333
39195,93.88
39196,110.0028333
39197,98.19
39198,71.75
39199,78.27
39200,39.14
39201,32.3
39202,11.83
39203,19.8
39204,12.33
39205,17.69
39206,27.61
